instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
184,12,120,BackTracking,U,0.008581667090766132,{}
185,12,120,BackTracking,S,0.0014515409711748362,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: True, 8: True, 9: False, 10: True, 11: False, 12: True}"
186,12,120,BackTracking,S,0.0016087919939309359,"{1: True, 2: True, 3: False, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: True, 12: False}"
187,12,120,BackTracking,U,0.006050041993148625,{}
188,12,120,BackTracking,U,0.005310500040650368,{}
189,12,120,BackTracking,U,0.008101582992821932,{}
190,12,120,BackTracking,U,0.010872708051465452,{}
191,16,160,BackTracking,S,0.022650500060990453,"{1: True, 2: False, 3: True, 4: True, 5: True, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: False}"
192,16,160,BackTracking,U,0.04387729102745652,{}
193,16,160,BackTracking,U,0.03872029099147767,{}
194,16,160,BackTracking,S,0.0106606250628829,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: True, 13: True, 14: False, 15: True, 16: False}"
195,16,160,BackTracking,S,0.0004707080079242587,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: True, 8: True, 9: True, 10: True, 11: False, 12: True, 13: False, 14: False, 15: True, 16: False}"
196,16,160,BackTracking,U,0.03257254196796566,{}
197,16,160,BackTracking,U,0.038520999951288104,{}
198,16,160,BackTracking,U,0.024242207990027964,{}
199,16,160,BackTracking,S,0.006699459045194089,"{1: True, 2: False, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: True, 13: True, 14: True, 15: False, 16: True}"
200,16,160,BackTracking,S,0.052365749957971275,"{1: False, 2: False, 3: True, 4: True, 5: True, 6: False, 7: False, 8: True, 9: False, 10: False, 11: False, 12: False, 13: True, 14: False, 15: False, 16: False}"
201,18,180,BackTracking,S,0.014880291069857776,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: False, 8: False, 9: True, 10: True, 11: False, 12: True, 13: True, 14: True, 15: True, 16: True, 17: False, 18: False}"
202,18,180,BackTracking,U,0.08829462493304163,{}
203,18,180,BackTracking,S,0.08787870802916586,"{1: False, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: False, 11: True, 12: False, 13: False, 14: True, 15: False, 16: False, 17: True, 18: False}"
204,18,180,BackTracking,U,0.18582841602619737,{}
205,18,180,BackTracking,U,0.09143149992451072,{}
206,18,180,BackTracking,S,0.02312370901927352,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: True, 8: False, 9: True, 10: True, 11: True, 12: False, 13: False, 14: False, 15: True, 16: False, 17: True, 18: False}"
207,18,180,BackTracking,U,0.09833883307874203,{}
208,18,180,BackTracking,S,0.011632625013589859,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: False, 9: True, 10: True, 11: False, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: False}"
209,18,180,BackTracking,U,0.06078599998727441,{}
210,18,180,BackTracking,U,0.10820945806335658,{}
211,20,200,BackTracking,S,0.1624524580547586,"{1: False, 2: True, 3: True, 4: True, 5: False, 6: True, 7: False, 8: False, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: True, 19: True, 20: False}"
212,20,200,BackTracking,U,0.313188917003572,{}
213,20,200,BackTracking,S,0.015914542018435895,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: True, 12: False, 13: False, 14: True, 15: False, 16: True, 17: True, 18: True, 19: True, 20: True}"
214,20,200,BackTracking,S,0.21845625003334135,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: False, 10: False, 11: True, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: True, 19: True, 20: False}"
215,20,200,BackTracking,U,0.17331995896529406,{}
216,20,200,BackTracking,U,0.16746883396990597,{}
217,20,200,BackTracking,S,0.1957719170022756,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: True, 7: False, 8: False, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: False, 16: True, 17: False, 18: True, 19: False, 20: False}"
218,20,200,BackTracking,U,0.21888708404731005,{}
219,20,200,BackTracking,S,0.2446079170331359,"{1: False, 2: False, 3: True, 4: False, 5: True, 6: True, 7: False, 8: True, 9: True, 10: False, 11: True, 12: True, 13: True, 14: False, 15: True, 16: False, 17: True, 18: False, 19: True, 20: True}"
220,20,200,BackTracking,U,0.2903957919916138,{}
221,22,220,BackTracking,U,0.26163695903960615,{}
222,22,220,BackTracking,U,0.6019549999618903,{}
223,22,220,BackTracking,S,0.6400896670529619,"{1: False, 2: True, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: True, 13: False, 14: False, 15: True, 16: False, 17: False, 18: True, 19: True, 20: True, 21: True, 22: False}"
224,22,220,BackTracking,U,0.4250263749854639,{}
225,22,220,BackTracking,S,0.10875187499914318,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: False, 11: True, 12: True, 13: True, 14: True, 15: True, 16: True, 17: False, 18: True, 19: True, 20: True, 21: True, 22: True}"
226,22,220,BackTracking,U,0.8156539578922093,{}
227,22,220,BackTracking,S,0.07127662503626198,"{1: True, 2: True, 3: False, 4: False, 5: True, 6: True, 7: False, 8: True, 9: False, 10: True, 11: False, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: False, 19: True, 20: False, 21: True, 22: False}"
228,22,220,BackTracking,U,0.5082997910212725,{}
229,22,220,BackTracking,S,0.27551750000566244,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: False, 7: False, 8: False, 9: False, 10: True, 11: False, 12: False, 13: False, 14: True, 15: False, 16: True, 17: True, 18: False, 19: False, 20: False, 21: True, 22: True}"
230,22,220,BackTracking,U,0.834558832924813,{}
231,24,240,BackTracking,U,1.4336165830027312,{}
232,24,240,BackTracking,S,0.09596575004979968,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: False, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: False, 16: False, 17: True, 18: True, 19: False, 20: True, 21: True, 22: True, 23: True, 24: False}"
233,24,240,BackTracking,U,1.810934790992178,{}
234,24,240,BackTracking,S,0.3672834999160841,"{1: True, 2: True, 3: False, 4: True, 5: False, 6: False, 7: True, 8: True, 9: True, 10: True, 11: False, 12: True, 13: True, 14: False, 15: False, 16: False, 17: True, 18: False, 19: False, 20: False, 21: True, 22: False, 23: True, 24: False}"
235,24,240,BackTracking,S,0.3746604999760166,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: False, 14: False, 15: True, 16: False, 17: True, 18: True, 19: False, 20: True, 21: False, 22: False, 23: False, 24: True}"
236,24,240,BackTracking,U,0.5968977500451729,{}
237,24,240,BackTracking,S,0.015874207951128483,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: True, 14: False, 15: False, 16: True, 17: True, 18: False, 19: False, 20: False, 21: True, 22: False, 23: True, 24: False}"
238,24,240,BackTracking,S,0.035398124950006604,"{1: True, 2: True, 3: True, 4: True, 5: True, 6: False, 7: False, 8: True, 9: True, 10: True, 11: True, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: True, 19: True, 20: True, 21: False, 22: True, 23: True, 24: False}"
239,24,240,BackTracking,U,1.0696391250239685,{}
240,24,240,BackTracking,S,0.2029764170292765,"{1: True, 2: False, 3: False, 4: True, 5: True, 6: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: True, 14: False, 15: True, 16: True, 17: True, 18: True, 19: True, 20: False, 21: True, 22: True, 23: True, 24: True}"
241,4,40,BackTracking,S,5.654094275087118e-05,"{1: True, 2: True, 3: False, 4: True}"
242,4,40,BackTracking,S,6.612495053559542e-05,"{1: True, 2: False, 3: False, 4: True}"
243,4,40,BackTracking,S,4.320789594203234e-05,"{1: True, 2: True, 3: True, 4: False}"
244,4,40,BackTracking,S,0.00011729204561561346,"{1: False, 2: True, 3: False, 4: False}"
245,4,40,BackTracking,S,4.437495954334736e-05,"{1: True, 2: True, 3: True, 4: True}"
246,4,40,BackTracking,S,7.170892786234617e-05,"{1: False, 2: True, 3: True, 4: True}"
247,4,40,BackTracking,S,0.00014124996960163116,"{1: False, 2: False, 3: True, 4: True}"
248,4,40,BackTracking,S,5.358306225389242e-05,"{1: True, 2: True, 3: True, 4: True}"
249,4,40,BackTracking,S,4.5874970965087414e-05,"{1: True, 2: True, 3: True, 4: False}"
250,4,40,BackTracking,S,8.712511043995619e-05,"{1: True, 2: False, 3: False, 4: True}"
251,8,80,BackTracking,S,0.00014370796270668507,"{1: True, 2: True, 3: True, 4: False, 5: True, 6: True, 7: True, 8: False}"
